ID_Uzorka;GPS_LAT;GPS_LONG
1151;18,470531;77,381019
1152;18,47139;77,399776
1153;18,476211;77,381688
1154;18,486031;77,372303
1155;18,488758;77,385703
1156;18,47607;77,388129
1157;18,460524;77,384763
1158;18,499191;77,393603
1159;18,472003;77,397782
1160;18,476188;77,397031
1161;18,495397;77,379882
1162;18,477063;77,409753
1163;18,47982;77,393096
1164;18,494083;77,402055
1165;18,468326;77,391551
1166;18,489823;77,386775
1167;18,481609;77,394928
1168;18,459398;77,38426
1169;18,488761;77,374256
1170;18,482881;77,388181
1171;18,462057;77,389128
1172;18,472168;77,380575
1173;18,467471;77,388294
1174;18,482687;77,389609
1175;18,487924;77,371147
1176;18,495527;77,397329
1177;18,477111;77,389349
1178;18,492273;77,388349
1179;18,483577;77,387392
1180;18,471767;77,390985
1181;18,459568;77,391556
1182;18,469972;77,374084
1183;18,481067;77,410665
1184;18,492337;77,374503
1185;18,480871;77,39828
1186;18,480344;77,405402
1187;18,485378;77,401906
1188;18,489088;77,366908
1189;18,486518;77,386239
1190;18,492332;77,398762
1191;18,486615;77,383551
1192;18,478566;77,398202
1193;18,481299;77,395481
1194;18,466904;77,383336
1195;18,483272;77,38101
1196;18,484547;77,40099
1197;18,479045;77,400069
1198;18,485868;77,397525
1199;18,479684;77,396792
1200;18,486131;77,380802
1201;18,492596;77,40598
1202;18,484079;77,383365
1203;18,497926;77,393538
1204;18,476974;77,392844
1205;18,472891;77,382518
1206;18,46488;77,400382
1207;18,496401;77,38401
1208;18,476923;77,384971
1209;18,491476;77,382663
1210;18,488682;77,409277
1211;18,462382;77,402244
1212;18,46454;77,396557
1213;18,501576;77,404452
1214;18,489835;77,388072
1215;18,456603;77,400537
1216;18,468526;77,404203
1217;18,45913;77,401828
1218;18,477312;77,395476
1219;18,487458;77,394981
1220;18,47708;77,385664
1221;18,475713;77,401246
1222;18,461423;77,383172
1223;18,482312;77,388998
1224;18,484885;77,39377
1225;18,486779;77,391289
1226;18,476981;77,38535
1227;18,471286;77,384577
1228;18,475542;77,383952
1229;18,481;77,383467
1230;18,485768;77,408351
1231;18,484468;77,384847
1232;18,47346;77,396052
1233;18,46448;77,3966
1234;18,500049;77,390447
1235;18,482468;77,378682
1236;18,476186;77,389564
1237;18,470009;77,391673
1238;18,475307;77,400588
1239;18,470692;77,379296
1240;18,475856;77,394711
1241;18,47628;77,374423
1242;18,461272;77,390688
1243;18,492839;77,404446
1244;18,480886;77,377703
1245;18,486039;77,39027
1246;18,48329;77,393086
1247;18,488983;77,387838
1248;18,488339;77,418592
1249;18,486074;77,405617
1250;18,491014;77,383579
1251;18,472968;77,39382
1252;18,473106;77,409402
1253;18,48568;77,387866
1254;18,479044;77,392185
1255;18,490426;77,400663
1256;18,492966;77,374203
1257;18,461559;77,391137
1258;18,475156;77,386801
1259;18,487292;77,395914
1260;18,475421;77,377367
1261;18,495598;77,374218
1262;18,475386;77,392351
1263;18,488927;77,392365
1264;18,46617;77,392099
1265;18,480299;77,373582
1266;18,477238;77,404752
1267;18,504464;77,396007
1268;18,48732;77,395463
1269;18,476712;77,407387
1270;18,481761;77,397581
1271;18,481603;77,381291
1272;18,466498;77,392696
1273;18,473129;77,36912
1274;18,461703;77,395356
1275;18,47246;77,380673
1276;18,499546;77,38531
1277;18,467193;77,38439
1278;18,471801;77,386005
1279;18,463317;77,400086
1280;18,479922;77,381139
1281;18,472405;77,375059
1282;18,489619;77,383753
1283;18,484077;77,377384
1284;18,475259;77,387802
1285;18,471908;77,398755
1286;18,476766;77,402164
1287;18,484488;77,405173
1288;18,468522;77,402888
1289;18,495292;77,390297
1290;18,470758;77,38962
1291;18,496409;77,408373
1292;18,480594;77,404951
1293;18,474612;77,382142
1294;18,470688;77,375489
1295;18,476289;77,38633
1296;18,485108;77,384032
1297;18,490097;77,395953
1298;18,486115;77,382139
1299;18,465815;77,38748
1300;18,470205;77,385874
1301;18,465902;77,371527
1302;18,475575;77,395703
1303;18,481025;77,394978
1304;18,495233;77,389443
1305;18,461736;77,379377
1306;18,497919;77,409773
1307;18,497005;77,396404
1308;18,464503;77,3794
1309;18,47333;77,37874
1310;18,47924;77,39804
1311;18,482408;77,390896
1312;18,474434;77,388463
1313;18,497644;77,396584
1314;18,479806;77,393718
1315;18,480655;77,391634
1316;18,501693;77,39933
1317;18,485307;77,374494
1318;18,479908;77,390958
1319;18,466986;77,391679
1320;18,457866;77,381906
1321;18,492626;77,399418
1322;18,485406;77,379691
1323;18,476958;77,379519
1324;18,483242;77,401725
1325;18,489419;77,393437
1326;18,463672;77,393783
1327;18,481047;77,385069
1328;18,483773;77,393097
1329;18,485391;77,386615
1330;18,495707;77,390843
1331;18,486116;77,395333
1332;18,481577;77,39131
1333;18,477243;77,389687
1334;18,483731;77,372938
1335;18,484759;77,403854
1336;18,497058;77,390753
1337;18,491474;77,388065
1338;18,489248;77,384956
1339;18,483007;77,379534
1340;18,475858;77,4066
1341;18,477192;77,386651
1342;18,451398;77,395445
1343;18,478231;77,37576
1344;18,468661;77,379118
1345;18,481157;77,402057
1346;18,480767;77,393103
1347;18,475526;77,394156
1348;18,48385;77,380939
1349;18,483235;77,386584
1350;18,479448;77,386408
1351;18,482574;77,380674
1352;18,479914;77,395023
1353;18,496157;77,366917
1354;18,48335;77,406432
1355;18,498955;77,399452
1356;18,474307;77,377164
1357;18,486299;77,377632
1358;18,475313;77,391516
1359;18,470776;77,385063
1360;18,498061;77,381752
1361;18,480396;77,375091
1362;18,493474;77,390981
1363;18,458547;77,389161
1364;18,491359;77,393164
1365;18,485956;77,388771
1366;18,46233;77,400364
1367;18,47991;77,381591
1368;18,494679;77,405871
1369;18,49127;77,382615
1370;18,488606;77,383614
1371;18,46611;77,393728
1372;18,463679;77,384717
1373;18,491952;77,377579
1374;18,47199;77,391961
1375;18,473831;77,374943
1376;18,468441;77,402731
1377;18,477094;77,390462
1378;18,480651;77,383573
1379;18,47542;77,389964
1380;18,466156;77,412492
1381;18,45908;77,395893
1382;18,470381;77,392088
1383;18,481291;77,381283
1384;18,468266;77,379949
1385;18,482362;77,388741
1386;18,481096;77,37182
1387;18,467954;77,388213
1388;18,48089;77,40449
1389;18,481388;77,370737
1390;18,476096;77,375328
1391;18,486261;77,396193
1392;18,475559;77,381222
1393;18,473972;77,394083
1394;18,478736;77,386237
1395;18,479136;77,387407
1396;18,46716;77,387239
1397;18,475704;77,389496
1398;18,484671;77,39494
1399;18,485171;77,37884
1400;18,480116;77,371634
1401;18,479422;77,398499
1402;18,477208;77,385725
1403;18,470229;77,392629
1404;18,468837;77,404993
1405;18,475026;77,396505
1406;18,475061;77,388278
1407;18,486829;77,383733
1408;18,47736;77,398147
1409;18,47042;77,398207
1410;18,488133;77,387142
1411;18,483562;77,395824
1412;18,488267;77,386662
1413;18,467546;77,400533
1414;18,471031;77,402336
1415;18,491035;77,378718
1416;18,474653;77,370691
1417;18,474022;77,38162
1418;18,486297;77,386859
1419;18,497234;77,382481
1420;18,484832;77,379721
1421;18,469142;77,399836
1422;18,482687;77,393671
1423;18,466136;77,380608
1424;18,475425;77,392807
1425;18,469997;77,393244
1426;18,489254;77,386629
1427;18,485784;77,403658
1428;18,474125;77,397424
1429;18,480621;77,396582
1430;18,48171;77,401496
1431;18,469135;77,3926
1432;18,486142;77,385094
1433;18,490906;77,39736
1434;18,478261;77,373225
1435;18,48494;77,393107
1436;18,481009;77,393943
1437;18,496235;77,404137
1438;18,478244;77,388747
1439;18,472771;77,379151
1440;18,47554;77,396751
1441;18,483829;77,371017
1442;18,494035;77,364096
1443;18,474576;77,368639
1444;18,483808;77,390524
1445;18,479994;77,398471
1446;18,497262;77,386537
1447;18,491593;77,41187
1448;18,459759;77,408033
1449;18,477027;77,381512
1450;18,476768;77,384163
1451;18,493229;77,395374
1452;18,484327;77,38052
1453;18,481973;77,388925
1454;18,481464;77,371614
1455;18,482263;77,381571
1456;18,489064;77,39386
1457;18,492631;77,39674
1458;18,485642;77,378066
1459;18,48122;77,367935
1460;18,490032;77,392534
1461;18,461285;77,40209
1462;18,497949;77,371833
1463;18,474961;77,39451
1464;18,475699;77,394757
1465;18,483764;77,383364
1466;18,488825;77,378135
1467;18,482193;77,376407
1468;18,480248;77,386197
1469;18,475137;77,419596
1470;18,494166;77,379247
1471;18,46685;77,384617
1472;18,474272;77,377078
1473;18,46054;77,395026
1474;18,48198;77,392796
1475;18,480572;77,379298
1476;18,477406;77,371754
1477;18,486071;77,382337
1478;18,478858;77,397626
1479;18,491362;77,399176
1480;18,484481;77,383431
1481;18,472585;77,381968
1482;18,483535;77,374642
1483;18,476908;77,407052
1484;18,473154;77,390137
1485;18,482186;77,380823
1486;18,47554;77,380417
1487;18,474177;77,388384
1488;18,484766;77,404448
1489;18,469994;77,399119
1490;18,50411;77,401046
1491;18,458143;77,400728
1492;18,470896;77,380856
1493;18,489197;77,401008
1494;18,479588;77,381191
1495;18,484378;77,393806
1496;18,486814;77,397878
1497;18,494676;77,395244
1498;18,463394;77,388583
1499;18,477026;77,389001
1500;18,491514;77,392078
1501;18,47289;77,391367
1502;18,475321;77,388084
1503;18,472697;77,398622
1504;18,47966;77,388688
1505;18,481625;77,397647
1506;18,488166;77,389621
1507;18,463983;77,396348
1508;18,477597;77,387681
1509;18,46805;77,388462
1510;18,483987;77,40647
1511;18,473842;77,392166
1512;18,482333;77,374331
1513;18,481037;77,390443
1514;18,488368;77,399383
1515;18,484585;77,376456
1516;18,491913;77,391059
1517;18,485078;77,394355
1518;18,488585;77,37484
1519;18,4809;77,380043
1520;18,485106;77,384927
1521;18,478088;77,391956
1522;18,487085;77,388466
1523;18,493561;77,399451
1524;18,472111;77,391582
1525;18,486543;77,380018
1526;18,499261;77,375802
1527;18,474764;77,378491
1528;18,48956;77,3962
1529;18,485885;77,379807
1530;18,467491;77,380635
1531;18,48609;77,389029
1532;18,4812;77,375584
1533;18,489482;77,395042
1534;18,472151;77,368008
1535;18,4971;77,393803
1536;18,471725;77,398043
1537;18,484875;77,401551
1538;18,465411;77,395275
1539;18,476081;77,380129
1540;18,490033;77,400498
1541;18,484588;77,394509
1542;18,468273;77,391748
1543;18,471423;77,386353
1544;18,496347;77,373936
1545;18,479752;77,402121
1546;18,472865;77,390199
1547;18,47883;77,391146
1548;18,462913;77,407064
1549;18,490211;77,380017
1550;18,474699;77,390684
1551;18,480811;77,400376
1552;18,473282;77,38427
1553;18,489409;77,389943
1554;18,479509;77,384848
1555;18,475227;77,383634
1556;18,496009;77,378706
1557;18,46367;77,387022
1558;18,485058;77,380605
1559;18,484388;77,390183
1560;18,474831;77,382839
1561;18,470312;77,385125
1562;18,479494;77,389282
1563;18,485757;77,398764
1564;18,486198;77,392278
1565;18,469074;77,380825
1566;18,478451;77,385474
1567;18,493604;77,394311
1568;18,489577;77,414715
1569;18,468704;77,379298
1570;18,485503;77,389269
1571;18,491443;77,389515
1572;18,5106;77,395384
1573;18,46983;77,378543
1574;18,47811;77,388378
1575;18,472438;77,377318
1576;18,503975;77,384159
1577;18,494934;77,379209
1578;18,470912;77,387209
1579;18,489907;77,38824
1580;18,481762;77,38504
1581;18,502877;77,394708
1582;18,488734;77,386884
1583;18,484345;77,406384
1584;18,47908;77,405206
1585;18,471907;77,377018
1586;18,480422;77,394057
1587;18,462606;77,390707
1588;18,490977;77,383323
1589;18,466929;77,395369
1590;18,485298;77,388417
1591;18,486196;77,387734
1592;18,484037;77,395328
1593;18,487637;77,386368
1594;18,488897;77,393993
1595;18,489222;77,389216
1596;18,493201;77,381694
1597;18,491628;77,382584
1598;18,46546;77,384266
1599;18,485588;77,406756
1600;18,496103;77,387124
1601;18,480878;77,388785
1602;18,478383;77,383433
1603;18,473912;77,385456
1604;18,452832;77,38041
1605;18,474478;77,384086
1606;18,482474;77,371271
1607;18,482775;77,407557
1608;18,49035;77,399496
1609;18,473845;77,365335
1610;18,472342;77,37624
1611;18,463058;77,377861
1612;18,477461;77,397357
1613;18,488976;77,39441
1614;18,443392;77,39242
1615;18,478391;77,395624
1616;18,487665;77,398008
1617;18,465163;77,375822
1618;18,472057;77,3951
1619;18,477479;77,408113
1620;18,477354;77,39302
1621;18,49803;77,365543
1622;18,474396;77,378348
1623;18,497619;77,403726
1624;18,47328;77,391124
1625;18,471665;77,38615
1626;18,480315;77,370771
1627;18,488507;77,383693
1628;18,467953;77,392086
1629;18,466285;77,395778
1630;18,488926;77,382005
1631;18,479997;77,384628
1632;18,49263;77,384342
1633;18,472528;77,383385
1634;18,481706;77,392136
1635;18,493485;77,39582
1636;18,494336;77,397088
1637;18,479678;77,39872
1638;18,468121;77,38805
1639;18,473369;77,381027
1640;18,47162;77,387213
1641;18,505831;77,388523
1642;18,501348;77,392916
1643;18,472237;77,389671
1644;18,486326;77,392953
1645;18,480438;77,395743
1646;18,465731;77,40675
1647;18,462117;77,401829
1648;18,492296;77,385508
1649;18,488884;77,381428
1650;18,472553;77,375581
1651;18,481189;77,3998
1652;18,474054;77,377826
1653;18,471575;77,394349
1654;18,480685;77,393415
1655;18,483953;77,380926
1656;18,486213;77,404779
1657;18,476345;77,405378
1658;18,470588;77,390775
1659;18,486959;77,41177
1660;18,484393;77,40203
1661;18,484106;77,376703
1662;18,485359;77,399276
1663;18,49272;77,373738
1664;18,47791;77,395461
1665;18,478336;77,392289
1666;18,478835;77,399308
1667;18,475876;77,394689
1668;18,48759;77,399219
1669;18,473755;77,388991
1670;18,497222;77,400678
1671;18,48555;77,408856
1672;18,475544;77,382562
1673;18,470939;77,379832
1674;18,479911;77,380632
1675;18,492708;77,407297
1676;18,487521;77,401137
1677;18,482317;77,386949
1678;18,502324;77,392358
1679;18,496327;77,390815
1680;18,481181;77,393737
1681;18,485888;77,38627
1682;18,489994;77,390005
1683;18,493542;77,409127
1684;18,505981;77,381132
1685;18,470369;77,392025
1686;18,48131;77,380437
1687;18,497149;77,391401
1688;18,47352;77,402629
1689;18,469052;77,400991
1690;18,465829;77,37692
1691;18,484183;77,388274
1692;18,485484;77,39111
1693;18,491637;77,382028
1694;18,47276;77,395687
1695;18,47543;77,400589
1696;18,498265;77,387862
1697;18,463056;77,376393
1698;18,458623;77,388358
1699;18,481821;77,396859
1700;18,501281;77,385362
1701;18,476647;77,396866
1702;18,483579;77,388211
1703;18,470273;77,385582
1704;18,480226;77,383602
1705;18,466922;77,397918
1706;18,47832;77,393479
1707;18,486571;77,376692
1708;18,490097;77,394689
1709;18,480759;77,38694
1710;18,477361;77,385472
1711;18,492429;77,384273
1712;18,483769;77,391533
1713;18,494246;77,393654
1714;18,475243;77,385078
1715;18,482645;77,393646
1716;18,491272;77,377761
1717;18,472495;77,395248
1718;18,479922;77,398864
1719;18,487652;77,401627
1720;18,461833;77,384873
1721;18,500254;77,382403
1722;18,495424;77,387591
1723;18,473465;77,383724
1724;18,47639;77,402735
1725;18,472579;77,388064
1726;18,457322;77,389526
1727;18,485119;77,400947
1728;18,472373;77,394483
1729;18,502511;77,371941
1730;18,48429;77,379442
1731;18,481892;77,389465
1732;18,489588;77,375053
1733;18,490554;77,390465
1734;18,474288;77,394319
1735;18,481403;77,396294
1736;18,471808;77,41617
1737;18,480591;77,388218
1738;18,486116;77,390813
1739;18,472248;77,391495
1740;18,464095;77,388797
1741;18,488744;77,378629
1742;18,473359;77,401652
1743;18,47696;77,38826
1744;18,46667;77,382521
1745;18,482379;77,385842
1746;18,481432;77,389533
1747;18,477165;77,389272
1748;18,490742;77,388281
1749;18,471197;77,395322
1750;18,47572;77,411261
1751;18,478069;77,398577
1752;18,479719;77,385755
1753;18,478785;77,407704
1754;18,489352;77,39179
1755;18,488169;77,404673
1756;18,497657;77,396691
1757;18,493389;77,394028
1758;18,492947;77,382467
1759;18,489293;77,387931
1760;18,467191;77,407527
1761;18,495183;77,396161
1762;18,471296;77,402417
1763;18,477838;77,392402
1764;18,488697;77,386695
1765;18,4836;77,388633
1766;18,488067;77,391337
1767;18,488048;77,383704
1768;18,471457;77,397365
1769;18,44663;77,376226
1770;18,497174;77,395212
1771;18,455884;77,399528
1772;18,476908;77,38628
1773;18,493272;77,398783
1774;18,483352;77,385319
1775;18,480748;77,384274
1776;18,462449;77,401304
1777;18,477093;77,385088
1778;18,48727;77,360228
1779;18,49443;77,368836
1780;18,47619;77,369898
1781;18,466555;77,401433
1782;18,479285;77,395358
1783;18,471175;77,38014
1784;18,466911;77,383506
1785;18,484769;77,382683
1786;18,476147;77,390142
1787;18,47244;77,383192
1788;18,480704;77,39054
1789;18,465791;77,399978
1790;18,478476;77,384695
1791;18,477661;77,374925
1792;18,485033;77,402429
1793;18,477226;77,386603
1794;18,48151;77,39384
1795;18,489438;77,413349
1796;18,485685;77,387914
1797;18,474212;77,385995
1798;18,47996;77,377588
1799;18,470037;77,387546
1800;18,468975;77,383135
1801;18,476392;77,377816
1802;18,482657;77,383375
1803;18,482081;77,392692
1804;18,489464;77,390914
1805;18,499219;77,391694
1806;18,483844;77,378585
1807;18,485449;77,39021
1808;18,481879;77,386171
1809;18,481553;77,391616
1810;18,487869;77,389222
1811;18,46604;77,384716
1812;18,488458;77,403581
1813;18,485349;77,397454
1814;18,479389;77,389637
1815;18,490477;77,394836
1816;18,475679;77,393192
1817;18,486635;77,384467
1818;18,473192;77,383245
1819;18,47471;77,406825
1820;18,482298;77,400346
1821;18,492646;77,384096
1822;18,48462;77,380461
1823;18,479016;77,392402
1824;18,477048;77,376528
1825;18,474944;77,39444
1826;18,468376;77,382401
1827;18,494589;77,383575
1828;18,497762;77,395735
1829;18,474816;77,380388
1830;18,484723;77,381878
1831;18,472433;77,398356
1832;18,486269;77,399152
1833;18,485059;77,375662
1834;18,472333;77,375328
1835;18,497075;77,393875
1836;18,469153;77,385729
1837;18,476803;77,38813
1838;18,490208;77,392231
1839;18,481637;77,381959
1840;18,475479;77,392631
1841;18,465778;77,399737
1842;18,477776;77,392823
1843;18,47444;77,378744
1844;18,466478;77,416922
1845;18,493325;77,380381
1846;18,472062;77,400097
1847;18,486026;77,36738
1848;18,480897;77,366403
1849;18,467418;77,398171
1850;18,504894;77,383743
1851;18,484422;77,398361
1852;18,486042;77,37827
1853;18,467693;77,393734
1854;18,476858;77,404495
1855;18,462828;77,402301
1856;18,483551;77,400308
1857;18,484346;77,381753
1858;18,486677;77,388836
1859;18,490083;77,394677
1860;18,478562;77,390109
1861;18,476077;77,399369
1862;18,486002;77,398711
1863;18,478679;77,394344
1864;18,467121;77,401834
1865;18,473938;77,413634
1866;18,486003;77,387453
1867;18,474438;77,398786
1868;18,485369;77,388417
1869;18,460973;77,391874
1870;18,475463;77,387688
1871;18,474076;77,397527
1872;18,482528;77,3871
1873;18,498873;77,391311
1874;18,474502;77,396782
1875;18,491736;77,393118
1876;18,476343;77,37488
1877;18,479826;77,390338
1878;18,484411;77,384707
1879;18,48781;77,372172
1880;18,468841;77,40001
1881;18,479261;77,388352
1882;18,479976;77,394387
1883;18,491385;77,393092
1884;18,49487;77,384548
1885;18,477173;77,378538
1886;18,492044;77,366583
1887;18,493741;77,402067
1888;18,487907;77,379671
1889;18,474295;77,396606
1890;18,469821;77,395619
1891;18,492398;77,407596
1892;18,478598;77,379808
1893;18,484983;77,407358
1894;18,478812;77,393227
1895;18,489509;77,389404
1896;18,491274;77,399439
1897;18,489987;77,403623
1898;18,475306;77,387224
1899;18,48266;77,398423
1900;18,486323;77,38357
1901;18,473083;77,403655
1902;18,483244;77,393369
1903;18,471623;77,411338
1904;18,467332;77,419516
1905;18,473419;77,372624
1906;18,486524;77,381949
1907;18,487273;77,390112
1908;18,479106;77,395026
1909;18,499274;77,407208
1910;18,49229;77,390132
1911;18,462208;77,387113
1912;18,469565;77,392477
1913;18,47814;77,376675
1914;18,473747;77,37946
1915;18,459977;77,383044
1916;18,490963;77,407477
1917;18,473144;77,386082
1918;18,481224;77,381707
1919;18,494005;77,388793
1920;18,487987;77,398666
1921;18,466836;77,386446
1922;18,472257;77,382566
1923;18,482565;77,385335
1924;18,485807;77,416853
1925;18,476319;77,385411
1926;18,486252;77,377774
1927;18,48609;77,39402
1928;18,481767;77,391553
1929;18,470123;77,393608
1930;18,476366;77,405076
1931;18,473324;77,388592
1932;18,471254;77,380827
1933;18,472969;77,387037
1934;18,470496;77,383693
1935;18,468946;77,385157
1936;18,477127;77,403142
1937;18,489777;77,376769
1938;18,471911;77,370811
1939;18,477793;77,38913
1940;18,473699;77,39062
1941;18,464657;77,398369
1942;18,471871;77,392777
1943;18,477793;77,388552
1944;18,485692;77,382741
1945;18,468327;77,400644
1946;18,46707;77,405238
1947;18,473315;77,407456
1948;18,473017;77,378377
1949;18,468297;77,394989
1950;18,482214;77,397928
1951;18,476898;77,386511
1952;18,475482;77,406421
1953;18,462494;77,397214
1954;18,470413;77,400724
1955;18,468622;77,377486
1956;18,482518;77,384689
1957;18,472177;77,38628
1958;18,481817;77,374051
1959;18,480782;77,396418
1960;18,453083;77,374197
1961;18,47102;77,387185
1962;18,510267;77,383342
1963;18,486456;77,3961
1964;18,457239;77,378445
1965;18,464464;77,383672
1966;18,493206;77,367331
1967;18,478055;77,388522
1968;18,479091;77,397554
1969;18,474615;77,385662
1970;18,5009;77,382258
1971;18,46328;77,38374
1972;18,489944;77,382238
1973;18,490428;77,407513
1974;18,473403;77,386666
1975;18,472278;77,392292
1976;18,46849;77,405682
1977;18,483199;77,404442
1978;18,468355;77,383211
1979;18,503117;77,387532
1980;18,480296;77,404983
1981;18,482619;77,411419
1982;18,485138;77,407339
1983;18,45795;77,384526
1984;18,474896;77,382241
1985;18,48762;77,406588
1986;18,480523;77,39973
1987;18,471939;77,395892
1988;18,488768;77,380302
1989;18,468346;77,391259
1990;18,488539;77,39537
1991;18,485456;77,39253
1992;18,490234;77,403271
1993;18,483279;77,37445
1994;18,468288;77,388556
1995;18,482552;77,389996
1996;18,477708;77,382697
1997;18,465523;77,387542
1998;18,490603;77,40138
1999;18,482342;77,39263
2000;18,481793;77,38617
